image,title,rating,description,ingredients,total time
https://pinchofyum.com/wp-content/uploads/pear-french-toast-square-183x183.jpg,Whole Wheat French Toast with Pear Chutney,4.3,This French Toast is topped with Pear Chutney and Mascarpone for the most decadent and cozy fall-inspired breakfast. YUM!,bakerystyl wheat bread yellow onion whole wheat flour white wine vinegar mascarpon chees milk bay egg yolk honey squeez lemon juic bourbon cinnamon stick pear vanilla pecan butter,1 hour 5 minutes
https://pinchofyum.com/wp-content/uploads/zucchini-pie-square-183x183.jpg,Sweet Corn and Zucchini Pie,4.2,This crustless Sweet Corn and Zucchini Pie is so incredibly simple to make and it’s the perfect way to enjoy summer produce!,butter oregano ear sweet corn egg zucchini yellow onion basil chees mushroom,1 hour
https://pinchofyum.com/wp-content/uploads/ham-and-cheese-square-183x183.jpg,Hot Ham and Cheese Sandwiches with Bacon and Caramelized Onions,4.4,These simple Hot Ham and Cheese Sandwiches are made extra yummy by baking them with bacon and caramelized onions. Just so good.,deli ham dijon mustard swiss chees hawaiian hamburg bun yellow onion worcestershir sauc bacon,1 hour 15 minutes
https://pinchofyum.com/wp-content/uploads/hoisin-salmon-square-183x183.jpg,Simple Hoisin Glazed Salmon,4.1,This Simple Hoisin Glazed Salmon has a 6-ingredient sauce made from scratch that is brushed over the salmon and baked to perfection.,ginger sesam seed garlic lime honey hoisin sauc salmon wild soy sauc,40 minutes
https://pinchofyum.com/wp-content/uploads/PB-granola-square-183x183.jpg,Big Cluster Peanut Butter Granola,4,This super simple Big Cluster Peanut Butter Granola is made with whole grains and no refined sugars – it’s a perfect sweet and crunchy homemade snack!,bake powder whole wheat flour roll oat milk real mapl syrup vanilla natur peanut butter,3 hours 15 minutes
https://pinchofyum.com/wp-content/uploads/PB-granola-square-183x183.jpg,Big Cluster Peanut Butter Granola,4.3,This super simple Big Cluster Peanut Butter Granola is made with whole grains and no refined sugars – it’s a perfect sweet and crunchy homemade snack!,bake powder whole wheat flour roll oat milk real mapl syrup vanilla natur peanut butter,3 hours 15 minutes
https://pinchofyum.com/wp-content/uploads/green-bean-pasta-salad-square-183x183.jpg,Five Ingredient Simple Green Pasta Salad,4.4,"This Five Ingredient Green Pasta Salad is fresh, healthy and delicious with just five simple ingredients. New favorite? Yes!",tubular pasta garlic green bean spinach olivi co organ balsam vinegar lemon juic parmesan chees,45 minutes
https://pinchofyum.com/wp-content/uploads/sweet-potato-lasagna-square-183x183.jpg,Sausage and Sweet Potato Zucchini Lasagna,4.1,This Sausage and Sweet Potato Zucchini Lasagna features ancho chili spiced sausage and a sweet potato sauce that is uniquely sweet and savory.,cumin mozzarella provolon chees milk garlic ancho chili powder green onion sweet potato zucchini cilantro chicken broth pork,45 minutes
https://pinchofyum.com/wp-content/uploads/zucchini-muffins-square-183x183.jpg,Honey and Olive Oil Zucchini Muffins,4.2,These Honey and Olive Oil Zucchini Muffins are made with healthier ingredients and no refined sugar. Super moist and delicious with big puffy tops!,purpos flour bake powder whole wheat flour cinnamon egg real mapl syrup zucchini honey vanilla bake soda,35 minutes
https://pinchofyum.com/wp-content/uploads/iced-coffee-square-183x183.jpg,Milk and Honey Iced Coffee,4.4,This Milk and Honey Iced Coffee is so simple – just four ingredients to the most deliciously sweet and creamy homemade coffee drink!,skim almond milk nespresso altissio capsul honey vanilla ice,7 minutes
https://pinchofyum.com/wp-content/uploads/biryani-square-183x183.jpg,Beef Biryani,4.3,"This Beef Biryani recipe is made with golden raisins, toasted almonds, saucy beef, warm spices, and fragrant basmati rice. So, so good.",cumin roast coriand ginger sliver almond fenugreek seed garlic beef golden raisin white onion plain greek yogurt cilantro turmer basmati rice butter beef broth,1 hour 30 minutes
https://pinchofyum.com/wp-content/uploads/spaghetti-pie-square-183x183.jpg,Spaghetti Pie,4.6,This Spaghetti Pie is beautifully simple comfort food! Spaghetti noodles are baked into a pie and topped with sauce and melted cheese.,skim ricotta chees celeri oregano tini tini sprinkl nutmeg garlic carrot spaghetti egg hand spinach yellow onion basil chees tomato sauc parsley parmesan,1 hour 5 minutes
https://pinchofyum.com/wp-content/uploads/watermelon-salad-square-183x183.jpg,Balsamic Watermelon Chicken Salad,4.4,"This Balsamic Watermelon Chicken Salad has blue cheese, watermelon, almonds, herbed chicken, and a balsamic glaze. Simple and fresh.",balsam vinegar babi spinach green purpos season crush almond blue chees crumbl boneless skinless chicken breast,40 minutes
https://pinchofyum.com/wp-content/uploads/quesadillas-square-183x183.jpg,Smoked Gouda Mushroom Quesadillas,4.1,"These Smoked Gouda Mushroom Quesadillas are deeeelicious! Creamy and melty, golden and crunchy, perfect for a quick vegetarian lunch.",flour tortilla white mushroom sour cream cilantro anyth yellow onion bell pepper chees butter,35 minutes
https://pinchofyum.com/wp-content/uploads/black-pepper-stir-fried-noodles-square-183x183.jpg,Black Pepper Stir Fried Noodles,4.4,"These Black Pepper Stir Fried Noodles are like whoa yummy! 30 minutes to prep with simple, vegetarian friendly ingredients.",udon noodl mirin ginger black peppercorn sesam seed garlic tofu spinach honey sugar soy sauc,30 minutes
https://pinchofyum.com/wp-content/uploads/chicken-shahi-korma-square-183x183.jpg,Chicken Shahi Korma,4.1,"This Chicken Shahi Korma recipe is so simple and SERIOUSLY delicious. Spicy chicken, cashews, paneer, golden raisins, and creamy sauce.",chicken breast garlic cinnamon cashew golden raisin cilantro chicken broth paneer ginger hot pepper flake garam masala honey turmer onion greek yogurt tomato past lemon juic cumin black peppercorn fenugreek seed coriand,30 minutes
https://pinchofyum.com/wp-content/uploads/poached-egg-toast-square-183x183.jpg,Simple Poached Egg and Avocado Toast,4.5,"This Simple Poached Egg and Avocado Toast recipe is so simple and so delicious! Real, healthy food never tasted so good. YUM!",whole grain bread quarter tomato egg shave parmesan chees herb avocado,10 minutes
https://pinchofyum.com/wp-content/uploads/grilled-sweet-potato-nachos-square-183x183.jpg,Healthy Grilled Sweet Potato Nachos,4.3,These Healthy Grilled Sweet Potato Nachos are veggie-loaded and smothered with a lighter homemade cheese sauce and tons of fresh toppings.,butter chili powder cumin milk garlic chees choic sweet potato sweet corn cilantro multigrain tortilla chip flour refri black bean crumbl cotija chees,30 minutes
https://pinchofyum.com/wp-content/uploads/quinoa-salad-square-183x183.jpg,Herbed Quinoa Garden Veggie Salad,4.4,This Herbed Quinoa Garden Veggie Salad is tossed with a lemon herb vinaigrette – so fresh and perfect for summer potlucks or patio dinners.,cherri grape tomato hand parsley romain lettuc quinoa garlic carrot juic lemon herb choic parmesan chees agav nectar,30 minutes
https://pinchofyum.com/wp-content/uploads/fruit-pizza-square-183x183.jpg,No-Bake Mini Fruit Pizzas,4.2,"No-Bake Mini Fruit Pizzas – a raw, nutritious, chewy crust topped with a coconut cream cheese filling and decorated with fresh fruit! All the yum with no refined sugar.",fruit choic raspberri full fat coconut milk almond butter neufchatel chia seed honey almond pecan vanilla medjool date,2 hours 20 minutes
https://pinchofyum.com/wp-content/uploads/healthy-pesto-baked-rigatoni-square-183x183.jpg,Healthy Pesto Baked Rigatoni,4.5,This Healthy Baked Pesto Rigatoni is tossed with heirloom tomatoes and a saucy spinach pesto that will knock your socks off.,whole wheat rigatoni parmesan asiago chees pesto garlic almond pine nut chees choic juic lemon spinach tomato basil kale,40 minutes
https://pinchofyum.com/wp-content/uploads/fish-tacos-square-183x183.jpg,Crispy Fish Tacos with Jalapeño Sauce,4.6,"These Crispy Fish Tacos with Jalapeño Sauce are fried to golden brown perfection with a crispy cornmeal crust and served with a fresh, spicy homemade sauce!",cornstarch bake powder flour corn tortilla jalapeo cornmeal egg green onion chili powder season flour cilantro cotija chees greek yogurt white fish cod avocado beer,30 minutes
https://pinchofyum.com/wp-content/uploads/pancakes-square-183x183.jpg,Cinnamon Whole Grain Power Pancakes,4.2,These Cinnamon Whole Grain Power Pancakes are so simple to make and will keep you full all morning.,roll oat wheat flour milk cinnamon vanilla cottag chees bake soda whole egg egg white,20 minutes
https://pinchofyum.com/wp-content/uploads/banana-muffins-square-183x183.jpg,Caramelized Banana Oat Muffins,4.3,These Caramelized Banana Oat Muffins are made with whole grains and without refined sugar for a super satisfying and delicious breakfast.,bake powder whole wheat flour honey real mapl syrup vanilla extract cinnamon banana nutmeg egg greek yogurt butter oat,35 minutes
https://pinchofyum.com/wp-content/uploads/Chopped-Thai-Salad-square-183x183.jpg,Chopped Thai Salad with Sesame Garlic Dressing,4.5,This Chopped Thai Salad with Sesame Garlic Dressing is THE BEST! A rainbow of power veggies with a yummy homemade dressing.,shell edamam lemongrass past babi kale garlic carrot cashew green onion honey white distil vinegar cilantro bell pepper soy sauc squeez lime juic,25 minutes
https://pinchofyum.com/wp-content/uploads/2014/06/grilled-pineapple-shredded-pork-sandwiches-41-183x183.jpg,Grilled Pineapple Pork Sandwiches,4.3,These Grilled Pineapple Pork Sandwiches are easy and delicious! Featuring juicy shredded pork and sweet sandwich rolls from King’s Hawaiian.,hawaiian sandwich bun cilantro parsley garlic red bell pepper red onion jalapeno pineappl juic pineappl soy sauc pork shoulder pork butt,6 hours 20 minutes
https://pinchofyum.com/wp-content/uploads/chipotle-chicken-square-183x183.jpg,Spicy Shredded Chipotle Chicken,4.2,"This Spicy Chipotle Shredded Chicken is perfect for tacos, nachos, quesadillas, salads, and more! Spicy, saucy, and delish.",yellow mustard garlic chipotl pepper adobo sauc sauc cilantro squeez orang juic reduc chicken broth boneless skinless chicken breast beer,45 minutes
https://pinchofyum.com/wp-content/uploads/banana-ice-cream-square-183x183.jpg,Peanut Butter Banana Ice Cream,4.1,"This dreamy Peanut Butter Banana Ice Cream is naturally sweet with just bananas, peanut butter, vanilla, and cinnamon. 330 calories. YUM!",super teenytini dash cinnamon roast peanut natur peanut butter vanilla extract,2 hours 10 minutes
https://pinchofyum.com/wp-content/uploads/Chicken-Bacon-Avocado-Salad-square-183x183.jpg,Chicken Bacon Avocado Salad with Roasted Asparagus,4.4,This Chicken Bacon Avocado Salad with Roasted Asparagus is so simple and full of fresh flavor! One of my new favorites! Enjoy!,chicken breast qualiti balsam vinegar lemon pepper season spinach asparagu ripe avocado basil butter qualiti bacon,30 minutes
https://pinchofyum.com/wp-content/uploads/potato-kale-soup-square-183x183.jpg,Creamy Potato Kale Soup,4.4,"This Creamy Potato Kale Soup is beyond velvety! It’s our new favorite soup to pair with paninis, bread, and grilled cheese.",chicken veget broth milk yellow onion butter kale potato,40 minutes
https://pinchofyum.com/wp-content/uploads/2013/06/camote-tops-4-183x183.jpg,Camote Tops,4.3,These sugary camote fritters were a popular snack made by the aunties at the Filipino orphanage we lived and worked at for a year!,peel camot brown sugar vanilla flour white sugar dust,20 minutes
https://pinchofyum.com/wp-content/uploads/spaghetti-square-183x183.jpg,Spaghetti Marinara with Poached Eggs,4.3,This Spaghetti Marinara with Poached Eggs uses simple ingredients to make a deliciously comforting meal from scratch that comes together in just 20 minutes.,pepper oregano garlic egg chicken broth basil fire roast tomato red wine whole wheat spaghetti,30 minutes
https://pinchofyum.com/wp-content/uploads/green-mexican-rice-square-183x183.jpg,Green Mexican Rice with Corn,4.2,"This Green Mexican Rice with Corn is made with spinach, jalapeno, garlic, and cilantro, and it goes perfectly with anything!",garlic jalapeno serrano pepper corn long grain white rice spinach cilantro,50 minutes
https://pinchofyum.com/wp-content/uploads/KINGS-HAWAIIAN-square-183x183.jpg,Super Easy Coconut French Toast Bake,4.5,"This Super Easy Coconut French Toast Bake can be made with just five ingredients! A colorful, pretty, simple brunch dish.",strawberri turbinado sugar regular coconut milk milk banana egg vanilla hawaiian origin hawaiian sweet roll mapl syrup flake coconut,55 minutes
https://pinchofyum.com/wp-content/uploads/spring-quinoa-salad-square-183x183.jpg,Spring Quinoa Salad with Honey Lemon Vinaigrette,4.5,"This Spring Quinoa Salad has quinoa tossed with peas, fresh herbs, feta, bacon, and almonds, plus a homemade Honey Lemon Vinaigrette.",basil cilantro quinoa bacon feta chees honey almond squeez lemon juic pea,30 minutes
https://pinchofyum.com/wp-content/uploads/poblano-mushrooms-square-183x183.jpg,Creamy Poblano Mushrooms with Polenta,4.6,This recipe for Creamy Poblano Mushrooms with Polenta is a simple vegetarian dish with tons of flavor! Simple and delicious!,cornmeal garlic sour cream poblano pepper green onion mushroom,1 hour
https://pinchofyum.com/wp-content/uploads/garlic-parmesan-lasagna-square-183x183.jpg,Garlic Parmesan Chicken Lasagna Bake,4.5,"This Garlic Parmesan Chicken Lasagna Bake is made by quickly layering lasagna, chicken, peas, a creamy homemade sauce, and cheese.",butter milk garlic swiss chees season breadcrumb flour poultri season pea herb parmesan chees,1 hour 15 minutes
https://pinchofyum.com/wp-content/uploads/chocolate-cookies-square-183x183.jpg,Thick and Fudgy Double Chocolate Cookies,4.4,"These Thick and Fudgy Double Chocolate Cookies are rich, decadent, and perfect with a glass of cold milk. I’ll take 50, please!",purpos flour cocoa powder strong coffe granul sugar egg chocol chip vanilla bake soda,30 minutes
https://pinchofyum.com/wp-content/uploads/Spicy-Peanut-Chicken-Salad-Soba-Square-183x183.png,Spicy Peanut Soba Noodle Salad Recipe,4.3,"This Spicy Peanut Soba Noodle Salad features red peppers, cabbage, chicken, soba noodles, and a quick homemade spicy peanut sauce. Salads don’t get much yummier than this.",chicken breast garlic red bell pepper juic lime chili sauc sriracha crush peanut peanut butter honey purpl cabbag cilantro basil peanut soy sauc soba noodl,25 minutes
https://pinchofyum.com/wp-content/uploads/broccoli-cheese-rice-square-183x183.jpg,30 Minute Healthy Broccoli Cheese Rice,4.2,"This 30 Minute Healthy Broccoli Cheese Rice is made from scratch – just a few simple ingredients for a creamy, broccoli-licious meal!",broth need brown rice white bean milk garlic green onion almond broccoli crush almond butter cheddar chees,35 minutes
https://pinchofyum.com/wp-content/uploads/broccoli-cheese-rice-square-183x183.jpg,30 Minute Healthy Broccoli Cheese Rice,4.4,"This 30 Minute Healthy Broccoli Cheese Rice is made from scratch – just a few simple ingredients for a creamy, broccoli-licious meal!",broth need brown rice white bean milk garlic green onion almond broccoli crush almond butter cheddar chees,35 minutes
